transaction_id	amount	is_foreign	is_online	device_type	customer_age	account_age_days	merchant_category	amount_deviation	is_fraud	transaction_day	location_risk_score	merchant_risk_score	customer_segment	num_cards_linked	avg_tx_amount_last_30d	email_domain_type	failed_login_attempts_7d	customer_tenure_level	txn_hour_category
TX0007088	29.67	0	0	mobile	61	46	entertainment	-9.2	0	4	75.43	50.07	low	2	54.96	unknown	0	new	afternoon
TX0007089	7.18	1	1	mobile	44	76	entertainment	53.47	0	1	34.71	64.11	low	0	20.28	corporate	0	new	afternoon
TX0007090	7.63	0	1	mobile	41	2107	clothing	28.22	0	1	30.18	76.53	low	1	77.42	free	1	loyal	morning
TX0007091	205.35	0	1	desktop	61	421	clothing	14.27	0	3	68.46	13.43	low	1	75.39	free	2	regular	morning
TX0007092	93.51	1	1	mobile	60	1093	entertainment	-43.49	0	0	12.96	54.19	high	3	46.53	free	0	loyal	night
TX0007093	10.87	0	1	mobile	51	945	entertainment	3.61	0	3	8.88	52.06	medium	1	62.01	free	1	regular	morning
TX0007094	35.29	0	0	desktop	45	1906	grocery	16.45	0	5	79.45	51.51	medium	3	75.61	free	1	loyal	morning
TX0007095	71.81	1	0	desktop	41	1721	travel	-22.28	0	4	63.59	41.33	medium	2	83.37	free	0	loyal	late_night
TX0007096	144.42	0	0	desktop	71	313	entertainment	-20.04	0	5	21.89	84.96	low	1	40.19	free	1	regular	afternoon
TX0007097	3.57	0	0	mobile	22	2136	travel	38.06	0	1	66.95	6.33	low	2	64.19	free	0	loyal	morning
TX0007098	21.6	0	1	desktop	30	3035	travel	30.83	0	5	30.95	38.48	low	1	33.91	free	0	loyal	afternoon
TX0007099	176.4	0	0	tablet	35	1037	entertainment	2.84	0	6	28.41	59.18	high	2	87.24	free	0	loyal	morning
TX0007100	0.74	0	0	mobile	72	3431	grocery	-9.24	0	4	27.34	90.89	low	2	84.57	free	0	loyal	night
TX0007101	17.99	0	0	mobile	34	2003	clothing	-4.72	0	0	50.68	63.01	medium	4	73.93	corporate	1	loyal	morning
TX0007102	255.58	0	0	desktop	47	1779	electronics	52.4	0	2	94.14	13.11	medium	2	73.76	free	1	loyal	afternoon
TX0007103	76.03	0	1	tablet	55	3364	clothing	29.75	0	5	94.84	68.1	low	1	118.29	corporate	0	loyal	afternoon
TX0007104	24.27	0	0	mobile	36	3425	electronics	10.14	0	3	54.64	33.95	medium	2	36.45	free	1	loyal	night
TX0007105	5.55	0	0	mobile	39	3125	entertainment	82.84	0	2	86.85	58.71	medium	3	101.9	free	0	loyal	night
TX0007106	2.29	0	0	desktop	66	1407	clothing	-32.96	0	6	50.52	57.11	low	3	147.73	corporate	1	loyal	afternoon
TX0007107	22.46	1	0	mobile	66	1862	clothing	-56.26	0	1	49.21	17.24	medium	1	57.67	free	1	loyal	late_night
TX0007108	170.62	0	1	tablet	35	780	electronics	-117.6	0	5	3.82	81.89	medium	0	62.16	free	0	regular	afternoon
TX0007109	43.02	0	0	mobile	43	3155	grocery	27.56	0	0	74.51	54.01	medium	6	102.99	free	1	loyal	morning
TX0007110	101.93	0	1	desktop	32	3406	entertainment	78	0	6	63.72	38.64	high	4	68.15	free	0	loyal	afternoon
TX0007111	200.36	0	1	mobile	72	2396	entertainment	74.23	0	5	36.71	20.59	low	1	119.86	free	1	loyal	morning
TX0007112	41.95	0	1	mobile	45	750	entertainment	-29.59	0	4	14.7	91.6	low	2	36.95	free	0	regular	morning
TX0007113	16.98	1	0	tablet	47	1098	clothing	-39.18	0	3	99.04	24.21	low	3	43.75	free	0	loyal	night
TX0007114	58.24	0	1	mobile	45	2439	travel	-114.98	0	1	81.67	93.49	low	2	107.93	free	0	loyal	morning
TX0007115	190.95	0	0	mobile	37	2839	electronics	-33.21	0	0	62.73	54.14	medium	1	107.26	free	1	loyal	night
TX0007116	130.52	0	1	desktop	21	1514	clothing	-54.78	0	4	1.66	50.28	low	1	47.94	free	0	loyal	night
TX0007117	5.45	0	1	mobile	21	36	grocery	62.69	0	4	86.98	47.18	low	2	45.22	unknown	1	new	night
TX0007118	94.36	0	1	mobile	54	1312	grocery	8.55	0	5	60.98	88.17	high	1	105.9	free	2	loyal	morning
TX0007119	67.87	0	1	mobile	32	2165	clothing	3.39	0	1	15.8	81.4	low	0	57	free	1	loyal	morning
TX0007120	190.41	0	0	desktop	51	972	electronics	-35.32	0	4	81.41	67.63	medium	0	54.38	free	0	regular	afternoon
TX0007121	10.45	0	0	desktop	28	3290	entertainment	-67.63	0	6	60.36	52.38	low	1	94.2	free	0	loyal	morning
TX0007122	61.09	0	0	desktop	40	2532	entertainment	-64.47	0	2	53.08	65.68	low	1	103.16	free	0	loyal	late_night
TX0007123	169.26	0	1	desktop	52	571	travel	-50.96	0	2	14	24.32	low	1	69.6	free	0	regular	night
TX0007124	42.21	0	0	mobile	60	3618	clothing	39.37	0	0	25.47	49.69	low	2	34.93	free	0	loyal	afternoon
TX0007125	52.62	0	0	mobile	52	1413	travel	-69.55	0	2	69.05	14.08	low	2	7.24	free	0	loyal	morning
TX0007126	5.85	0	0	desktop	28	1010	grocery	27.03	0	1	35.01	12.83	low	1	47.44	free	0	loyal	morning
TX0007127	26.07	0	0	desktop	78	398	entertainment	150.07	0	6	34.65	70.87	medium	0	70.25	corporate	0	regular	afternoon
TX0007128	31.38	0	1	tablet	19	1253	entertainment	-20.82	0	0	18.03	94.3	low	2	52.92	free	0	loyal	night
TX0007129	232.21	0	0	tablet	71	1060	travel	17.71	0	3	20.58	80.25	low	3	62.29	free	0	loyal	late_night
TX0007130	26.58	0	1	mobile	69	708	clothing	2.54	1	4	67.43	93.9	low	2	89.67	free	1	regular	afternoon
TX0007131	49.42	0	0	desktop	69	2463	travel	-64.28	0	2	92.18	22.19	low	4	94.62	free	0	loyal	afternoon
TX0007132	89.01	0	1	desktop	32	712	grocery	-52.85	0	3	5.43	26.17	medium	1	80.54	free	0	regular	morning
TX0007133	14.16	0	0	mobile	57	425	clothing	-23.7	0	4	49.24	42.39	medium	0	75.52	free	0	regular	morning
TX0007134	53.31	1	0	mobile	45	569	grocery	-2.02	0	1	95.62	38.32	low	3	102.41	free	0	regular	morning
TX0007135	107.32	1	1	desktop	48	2697	clothing	98.17	0	3	53.52	29.81	high	4	93.97	free	0	loyal	morning
TX0007136	161.31	0	0	desktop	49	1200	travel	-32.55	0	0	42.33	29.24	low	4	80.67	free	0	loyal	afternoon
TX0007137	78.74	0	0	desktop	51	1337	electronics	-41.14	0	1	29.04	91.31	low	5	111.52	corporate	0	loyal	afternoon
TX0007138	88.46	0	0	desktop	72	3200	travel	-46.3	0	2	75.45	18.09	medium	0	48.83	free	2	loyal	night
TX0007139	10.8	0	0	desktop	67	2665	clothing	59.86	0	3	89.52	87.44	low	7	104.45	free	0	loyal	afternoon
TX0007140	233.17	0	0	mobile	39	1560	grocery	-28.54	0	5	98.98	50.99	low	3	72.29	unknown	1	loyal	afternoon
TX0007141	11.38	1	0	desktop	46	1527	travel	83.47	0	1	30.88	92.69	medium	1	85.64	free	0	loyal	morning
TX0007142	119.22	0	0	mobile	70	2787	clothing	16.6	0	1	12.72	1.79	medium	3	51.14	free	0	loyal	afternoon
TX0007143	24.61	0	0	desktop	25	3248	grocery	79.54	0	3	72.36	22.2	medium	1	22.54	free	1	loyal	afternoon
TX0007144	216.96	0	0	desktop	39	605	grocery	3.62	0	2	83.08	49.89	medium	2	53.95	free	0	regular	night
TX0007145	101.83	0	0	tablet	29	2936	grocery	-9.03	0	1	87.29	14.15	high	5	54.3	corporate	0	loyal	night
TX0007146	112.13	0	1	mobile	40	914	clothing	11.73	0	5	60.42	21.5	medium	1	44.59	corporate	0	regular	morning
TX0007147	19.78	0	0	tablet	55	934	grocery	68.07	0	3	96.03	47.42	low	4	69.82	free	2	regular	night
TX0007148	46.82	0	1	desktop	73	532	grocery	13.71	0	1	11.21	76.77	low	4	90.69	free	0	regular	morning
TX0007149	76.95	0	0	desktop	19	3014	travel	26.94	0	0	30.8	78.53	medium	0	70.9	corporate	1	loyal	morning
TX0007150	117.56	0	0	mobile	29	79	grocery	4.52	1	3	29.97	61.56	low	1	85.07	free	2	new	morning
TX0007151	8.78	0	0	mobile	72	3623	electronics	-9.55	0	3	39.88	90.9	low	2	80.05	free	0	loyal	night
TX0007152	262.39	1	0	desktop	38	2023	clothing	26.45	0	5	75.09	62.94	low	2	24.76	free	1	loyal	morning
TX0007153	176.74	0	0	desktop	79	254	grocery	12.33	0	1	2.02	2.38	high	1	91.8	free	2	regular	late_night
TX0007154	25.22	0	0	mobile	29	2159	grocery	12.18	1	6	1.74	51.8	low	2	99.4	unknown	1	loyal	night
TX0007155	138.42	0	1	desktop	62	2259	entertainment	-60.59	0	3	13.73	96.76	low	5	144.95	free	1	loyal	late_night
TX0007156	58.44	0	0	desktop	48	551	travel	-25.94	0	0	18.58	65.61	medium	1	54.81	free	1	regular	night
TX0007157	49.56	0	1	mobile	26	932	grocery	2.49	0	5	98.92	68.84	low	1	84.71	corporate	2	regular	morning
TX0007158	30.2	0	1	mobile	32	3461	travel	-65.93	0	2	25.79	11.41	medium	2	93.29	free	2	loyal	morning
TX0007159	69.58	0	0	mobile	49	3005	travel	37.07	0	0	45.75	35.97	medium	3	65.96	free	1	loyal	morning
TX0007160	104.71	0	0	mobile	60	264	electronics	-58.39	0	5	2.9	84.64	low	2	120.24	free	0	regular	morning
TX0007161	42.34	0	0	mobile	26	2899	clothing	-37.82	0	5	93.05	11.03	low	1	61.63	free	1	loyal	night
TX0007162	79.37	0	0	desktop	41	3427	electronics	18.09	0	3	4.71	83.92	low	4	43.84	free	1	loyal	morning
TX0007163	96.13	1	0	mobile	25	1520	clothing	-68.48	0	3	90.23	57.31	low	2	46.26	unknown	0	loyal	morning
TX0007164	99.34	0	1	mobile	79	3548	entertainment	34.26	0	1	20.03	39.39	low	2	37.97	free	0	loyal	afternoon
TX0007165	4.27	1	1	mobile	69	1798	electronics	-60.55	0	4	90.89	93.02	low	0	41.46	free	0	loyal	afternoon
TX0007166	157.15	0	1	tablet	45	776	travel	20.73	0	4	33.07	2.94	high	5	91.26	corporate	1	regular	late_night
TX0007167	49.04	1	0	mobile	73	2623	grocery	-24.05	0	2	47.68	92.68	high	1	82.24	free	1	loyal	afternoon
TX0007168	24.35	0	0	tablet	35	72	entertainment	6.91	0	1	71.1	87.84	medium	3	82.69	free	1	new	afternoon
TX0007169	22.14	0	0	mobile	60	411	clothing	-12.46	0	5	74.32	98.68	low	1	56.36	corporate	0	regular	morning
TX0007170	52.78	0	0	mobile	54	1186	electronics	-37.54	0	0	3.4	41.67	low	2	61.88	free	1	loyal	morning
TX0007171	174.31	0	0	desktop	53	432	entertainment	-116.31	0	1	1.95	46.07	medium	1	72.64	unknown	2	regular	morning
TX0007172	38.03	0	0	desktop	70	3471	electronics	-62.11	0	1	32.17	70.53	low	3	106.67	free	0	loyal	afternoon
TX0007173	110.82	0	1	desktop	54	83	travel	-84.76	0	0	51.16	11.02	medium	2	96.34	corporate	0	new	afternoon
TX0007174	8.15	0	1	desktop	49	683	electronics	-31	0	6	87.34	24.36	low	4	78.66	free	2	regular	night
TX0007175	51.71	0	0	mobile	38	1959	clothing	31.81	0	1	18.1	44.2	medium	1	81.93	free	0	loyal	afternoon
TX0007176	383.19	0	1	desktop	56	2638	clothing	81.22	0	6	37.27	71.77	low	3	130.5	corporate	0	loyal	afternoon
TX0007177	117.73	0	0	desktop	66	808	grocery	56.84	1	3	43.54	49.65	medium	1	43.72	free	1	regular	afternoon
TX0007178	18.91	0	0	desktop	46	188	grocery	39.91	0	2	48.77	22.96	medium	1	89.86	free	0	regular	night
TX0007179	55.68	0	1	mobile	35	3039	clothing	81.17	0	4	70.48	29.18	low	1	104.66	free	0	loyal	afternoon
TX0007180	21.29	1	1	mobile	40	167	clothing	58.29	0	0	90.99	74.97	low	1	32.78	free	1	new	afternoon
TX0007181	42.15	0	0	desktop	50	562	clothing	92.1	1	4	12.91	80.59	medium	3	75.38	free	2	regular	afternoon
TX0007182	121.16	0	0	tablet	65	926	entertainment	10.53	0	3	47.02	43.62	low	2	47.96	free	0	regular	afternoon
TX0007183	118	0	1	mobile	26	2331	electronics	27.4	0	4	98.48	19.33	high	2	68.58	free	0	loyal	afternoon
TX0007184	20.71	0	0	mobile	61	3403	entertainment	-65.84	0	3	59.91	57.49	low	1	98.75	unknown	0	loyal	late_night
TX0007185	204.31	0	0	mobile	68	2812	travel	-67.54	0	4	84.86	40.01	low	3	81.03	free	1	loyal	afternoon
TX0007186	71.83	0	0	desktop	60	744	grocery	38.38	0	6	88.97	63.89	medium	2	103.79	free	0	regular	night
TX0007187	38.23	1	1	mobile	55	3175	electronics	-55.4	0	6	7.1	82.49	medium	2	104.99	free	1	loyal	morning
TX0007188	55.76	0	0	mobile	21	2609	grocery	2.2	0	2	48.09	52.8	low	2	62.73	free	0	loyal	afternoon
TX0007189	74.32	0	1	desktop	33	2354	travel	88.02	0	3	96.19	90.19	medium	3	79.81	free	1	loyal	late_night
TX0007190	65.66	0	0	mobile	20	450	clothing	-0.57	0	0	14.93	36.87	low	1	92.23	corporate	1	regular	afternoon
TX0007191	53.31	0	0	mobile	25	3074	grocery	25.77	0	0	18.84	48.08	medium	2	46.03	free	1	loyal	afternoon
TX0007192	56.24	0	1	mobile	33	1963	clothing	-14.23	0	1	50.61	57.07	low	5	123.37	corporate	1	loyal	afternoon
TX0007193	15.53	0	0	mobile	78	2007	grocery	49.91	0	1	13.32	71.89	low	4	96.44	free	0	loyal	morning
TX0007194	134.02	0	0	mobile	19	2134	travel	34.07	0	2	85.99	52.87	medium	3	111.28	free	0	loyal	night
TX0007195	62.43	0	0	mobile	62	598	grocery	35.15	0	6	76.28	81.11	medium	2	103.85	free	0	regular	afternoon
TX0007196	11.24	0	1	mobile	36	98	travel	39.93	0	4	84.96	69.66	low	4	81.56	free	1	new	morning
TX0007197	116.25	0	0	desktop	41	3299	electronics	-24.68	0	5	40.52	35	low	3	72.86	free	0	loyal	night
TX0007198	215.58	0	0	mobile	33	1205	entertainment	129.67	0	6	64.69	63.99	medium	1	97.12	free	2	loyal	morning
TX0007199	235.46	0	0	desktop	68	749	travel	-11.08	0	4	32.71	31.67	medium	3	115.26	free	1	regular	morning
TX0007200	36.84	0	0	mobile	57	217	grocery	-12.39	0	5	6.32	71.66	low	4	76.05	free	0	regular	afternoon
TX0007201	11.65	0	0	mobile	72	1716	electronics	-40.91	0	5	77.48	65.35	medium	4	69.98	corporate	0	loyal	night
TX0007202	58.45	0	1	desktop	19	3148	travel	0.22	0	3	97.17	17.73	low	3	80.21	unknown	1	loyal	morning
TX0007203	9.56	0	0	mobile	49	3011	grocery	10.7	0	5	28.6	70.05	low	2	112.13	free	1	loyal	morning
TX0007204	217.43	0	0	mobile	18	3601	travel	-9.3	0	2	28.76	13.07	medium	1	55.32	free	0	loyal	afternoon
TX0007205	16.23	0	0	desktop	66	1773	travel	65.82	0	6	20.65	9.19	medium	1	84.27	free	1	loyal	afternoon
TX0007206	23.31	0	1	desktop	35	2320	clothing	14.69	1	5	42.66	64.28	medium	2	52.84	corporate	0	loyal	morning
TX0007207	41.76	0	0	desktop	56	209	grocery	45.8	0	3	37.57	33.34	medium	2	133.05	free	1	regular	afternoon
TX0007208	38.65	0	0	desktop	49	3242	entertainment	-95.53	0	0	88.49	16.07	low	4	76.26	corporate	0	loyal	morning
TX0007209	126.65	0	1	mobile	26	3600	travel	-12.13	0	6	79.03	98.74	medium	3	71.25	free	0	loyal	night
TX0007210	48.75	0	0	tablet	72	1802	electronics	28.34	0	0	88.06	86.99	low	2	114.79	corporate	1	loyal	night
TX0007211	14.98	0	0	tablet	20	37	grocery	-50.04	0	4	91.95	17.69	low	4	66.74	free	1	new	morning
TX0007212	24.87	0	0	mobile	73	2179	entertainment	-46.55	0	1	67.92	94.36	medium	1	114.83	unknown	0	loyal	afternoon
TX0007213	56.92	0	1	desktop	41	189	grocery	-0.23	0	1	64.33	60.6	low	1	76.56	free	0	regular	night
TX0007214	12.76	0	0	mobile	74	2547	entertainment	-1.19	0	0	46.61	51.99	medium	1	34.09	free	0	loyal	morning
TX0007215	75.67	0	1	desktop	28	1710	entertainment	-27.25	0	3	8.29	35.68	medium	4	113.87	free	0	loyal	morning
TX0007216	66.73	0	0	mobile	45	34	travel	-11.05	0	4	44.63	32.14	medium	2	44.52	free	0	new	morning
TX0007217	100.34	0	0	desktop	33	2917	clothing	46.61	0	3	36.26	10.3	low	3	59.78	free	1	loyal	late_night
TX0007218	222.07	0	0	mobile	46	3480	grocery	-19.98	0	1	37.84	18.14	low	1	97.03	free	0	loyal	afternoon
TX0007219	194.67	0	1	desktop	58	410	electronics	-65.35	0	2	50.14	26.91	low	4	24.54	free	2	regular	afternoon
TX0007220	233.61	0	0	mobile	29	975	electronics	-1.94	1	6	52.73	73.62	medium	1	7.57	free	0	regular	night
TX0007221	22.45	0	0	mobile	63	2683	clothing	-24.48	0	6	21.6	96	low	4	-24.68	free	1	loyal	morning
TX0007222	11.29	1	0	desktop	74	2032	electronics	50.4	0	1	27.48	46.55	low	2	93.52	free	0	loyal	afternoon
TX0007223	28.79	0	0	desktop	21	937	grocery	78.28	0	3	20.32	37.1	medium	1	70.51	free	2	regular	afternoon
TX0007224	180.37	1	0	mobile	43	1002	electronics	-52.63	0	1	73.64	85.91	low	3	132.87	free	0	loyal	afternoon
TX0007225	286.2	0	0	desktop	21	1889	grocery	21.7	0	1	96.44	68.07	low	3	74.56	corporate	0	loyal	late_night
TX0007226	156.9	0	0	mobile	28	3032	entertainment	-111.24	0	1	24.47	24.48	low	3	42.62	corporate	0	loyal	late_night
TX0007227	9.32	0	0	desktop	19	2727	travel	35.3	0	1	86.37	53.82	low	0	89.3	unknown	0	loyal	night
TX0007228	235.65	0	1	desktop	48	333	clothing	19.37	0	4	73.02	88.35	low	1	103.93	free	0	regular	morning
TX0007229	44.04	0	1	desktop	73	1209	clothing	6.16	0	0	30.62	66	low	1	55.98	free	1	loyal	late_night
TX0007230	0.75	0	0	desktop	67	2850	electronics	-0.63	0	1	52.49	37.29	low	1	67.38	free	0	loyal	afternoon
TX0007231	46.73	0	0	desktop	20	3065	grocery	-48.88	0	5	61	42.82	high	2	135.23	free	0	loyal	morning
TX0007232	3.77	0	0	mobile	42	3401	travel	-41.67	0	1	77.14	89.86	low	1	76.19	free	0	loyal	morning
TX0007233	62.8	0	0	tablet	51	301	electronics	-48.09	0	4	54.44	70.81	low	3	46.22	unknown	0	regular	morning
TX0007234	33.07	0	0	desktop	18	152	travel	12.48	0	4	65.57	51	low	0	30.14	free	1	new	morning
TX0007235	51.31	0	0	mobile	22	540	grocery	-75.28	0	2	32.05	67.81	low	3	73.07	free	0	regular	late_night
TX0007236	75.98	0	1	mobile	56	2356	electronics	-78.94	0	4	12.33	68.54	high	2	46.46	free	1	loyal	night
TX0007237	162.48	0	0	desktop	69	2938	electronics	73.15	0	2	6.01	56.73	medium	4	97.53	free	0	loyal	late_night
TX0007238	86.75	0	0	tablet	48	3468	travel	9.59	0	2	29.18	62.76	low	2	137.08	free	1	loyal	afternoon
TX0007239	45.54	1	0	mobile	53	1586	electronics	-74.48	0	1	66.78	35.31	low	2	123.42	free	0	loyal	afternoon
TX0007240	136.93	0	0	tablet	76	2975	travel	48.03	0	5	8.91	34.97	low	3	117.88	free	0	loyal	night
TX0007241	188.8	0	1	mobile	20	2868	grocery	-43.63	0	6	73.89	33.92	low	1	91.39	free	1	loyal	afternoon
TX0007242	10.2	0	0	tablet	55	749	travel	-31.77	0	3	40.72	3.87	low	3	48.14	free	0	regular	morning
TX0007243	60.73	0	1	desktop	29	936	grocery	0.28	0	5	46.81	82.82	low	3	103.29	corporate	1	regular	morning
TX0007244	26.78	0	0	mobile	78	1683	grocery	-67.32	0	6	21.3	15.75	low	2	76.74	free	2	loyal	afternoon
TX0007245	3.86	0	0	mobile	33	2200	entertainment	29.73	0	1	69.73	9.42	low	1	93.12	unknown	0	loyal	night
TX0007246	88.34	0	1	desktop	25	1766	travel	-30.08	0	0	97.05	42.29	low	2	105.74	free	0	loyal	afternoon
TX0007247	158.89	0	0	desktop	28	3487	clothing	-126.21	0	5	40.11	47.93	medium	1	69.35	free	0	loyal	afternoon
TX0007248	14.23	0	0	tablet	62	1903	entertainment	17.88	0	6	11.56	26.32	medium	3	114.58	free	1	loyal	morning
TX0007249	133.88	1	1	desktop	31	426	entertainment	66.83	0	2	1.71	95.66	high	2	54.92	free	0	regular	late_night
TX0007250	153.6	0	0	desktop	44	2378	travel	62.78	0	3	86.62	16.66	low	2	16.09	free	1	loyal	morning
TX0007251	196.59	0	0	tablet	35	1893	entertainment	-63.84	0	4	70.53	57.38	low	3	47.53	corporate	1	loyal	afternoon
TX0007252	24.66	0	0	desktop	71	3495	entertainment	24.44	0	6	84.64	61.07	low	2	-11.61	free	2	loyal	afternoon
TX0007253	187.43	0	0	desktop	25	632	electronics	-23.31	0	4	39.27	65.55	medium	4	100.14	free	0	regular	morning
TX0007254	30.93	0	0	desktop	50	2670	grocery	13.56	0	4	63.33	79.39	low	0	78.43	corporate	1	loyal	afternoon
TX0007255	64.3	0	1	tablet	21	245	clothing	-69.16	0	3	38.79	86.5	high	3	12.18	unknown	3	regular	afternoon
TX0007256	4.15	0	0	mobile	66	30	travel	-31.3	0	4	32.86	29.17	low	2	64.05	free	0	new	night
TX0007257	3.59	1	0	desktop	47	3245	electronics	-52.92	0	4	59.03	98.6	low	1	68.34	free	2	loyal	late_night
TX0007258	101.94	0	0	mobile	37	1303	clothing	-93.79	0	2	21.85	41.39	medium	0	89.44	corporate	0	loyal	late_night
TX0007259	47.03	0	0	mobile	47	1224	clothing	-54.84	0	4	72.9	78.42	low	2	77.87	free	1	loyal	morning
TX0007260	23.69	0	0	mobile	44	3070	electronics	3.65	0	6	63.37	4.09	medium	3	71.34	free	1	loyal	morning
TX0007261	16.9	0	0	desktop	42	2211	travel	-66.63	0	3	40.65	74.54	low	3	68.38	free	0	loyal	morning
TX0007262	88.68	0	1	mobile	71	1129	grocery	0.24	0	4	28.53	83.05	medium	2	83.43	free	0	loyal	morning
TX0007263	0.03	0	0	mobile	23	3581	electronics	32.82	0	1	35.98	10.83	low	0	120.6	free	0	loyal	afternoon
TX0007264	131.15	0	0	mobile	22	2701	entertainment	58.2	0	2	31.14	30.61	low	2	30.76	corporate	0	loyal	afternoon
TX0007265	6.61	0	0	mobile	31	791	clothing	87.38	0	0	36.13	44.77	low	3	124.63	free	0	regular	morning
TX0007266	17	0	0	desktop	68	296	entertainment	37.33	0	1	1.59	76.39	low	2	69.65	free	1	regular	night
TX0007267	39.05	0	1	mobile	31	2543	travel	-59.67	0	0	34.03	52.96	low	6	64.66	free	1	loyal	morning
TX0007268	53.07	0	0	mobile	51	3551	grocery	25.88	0	3	54.08	63.14	low	4	110.24	corporate	2	loyal	afternoon
TX0007269	35.08	0	0	desktop	58	125	grocery	45.66	0	0	48.24	36.87	low	3	64.12	free	0	new	afternoon
TX0007270	30.94	0	0	mobile	42	2830	grocery	-46.38	0	5	14.12	86.98	low	1	59.24	free	3	loyal	afternoon
TX0007271	265.75	0	0	mobile	56	2353	entertainment	54.93	0	5	94.7	36.65	low	1	101.81	free	0	loyal	morning
TX0007272	82.08	0	1	desktop	35	2866	travel	-29.48	0	0	18.44	47.43	medium	1	132.64	free	1	loyal	morning
TX0007273	1.9	0	0	desktop	37	2881	entertainment	1.88	0	5	57.79	44.21	low	3	101.62	free	0	loyal	afternoon
TX0007274	44.99	0	0	mobile	60	1603	clothing	55.46	0	4	37.13	78.56	low	3	64.82	corporate	1	loyal	afternoon
TX0007275	166.36	0	0	mobile	25	341	grocery	-24.76	0	2	67.33	82.1	low	3	52.41	free	0	regular	morning
TX0007276	28.7	0	0	tablet	43	1400	travel	-14.61	0	0	43.57	90.59	high	1	67.55	corporate	0	loyal	night
TX0007277	7.95	0	0	mobile	71	2060	entertainment	46.88	0	6	4.1	22.99	high	2	113.49	corporate	0	loyal	afternoon
TX0007278	113.63	0	1	desktop	38	296	entertainment	25.41	0	5	63.38	91.1	medium	1	94.15	free	0	regular	morning
TX0007279	74.52	0	0	desktop	44	2351	entertainment	-107.77	0	3	92.57	28.98	low	2	68.4	unknown	0	loyal	morning
TX0007280	67.58	0	1	desktop	49	1151	entertainment	-74.73	0	3	86.95	87.8	low	1	68.48	free	1	loyal	morning
TX0007281	4.41	0	0	tablet	59	2634	entertainment	-13.11	0	3	32.83	85.71	low	3	38.84	corporate	1	loyal	night
TX0007282	12.11	0	1	mobile	67	2743	clothing	-16.45	0	5	32.51	45.48	low	5	108.05	free	1	loyal	afternoon
TX0007283	77.95	0	0	mobile	34	2971	grocery	-40.82	0	4	58.76	79.84	high	2	32.1	free	0	loyal	afternoon
TX0007284	18.64	0	0	desktop	66	1368	entertainment	105.06	0	1	19.67	74.33	medium	1	57.48	corporate	0	loyal	afternoon
TX0007285	56.11	0	1	tablet	18	3235	clothing	54.4	0	4	62.77	4.5	medium	4	95.52	free	1	loyal	afternoon
TX0007286	62.98	0	0	desktop	44	584	travel	-126.66	0	4	80.12	2.62	low	4	77.71	free	0	regular	afternoon
TX0007287	26.67	0	0	desktop	71	1147	travel	54.87	0	0	20.35	8.79	low	4	82.63	free	0	loyal	morning
TX0007288	237.18	0	1	desktop	53	3281	clothing	-50.44	0	2	95.79	94.83	low	2	87.89	unknown	1	loyal	morning
TX0007289	147.85	0	0	mobile	28	1924	clothing	-6.94	0	6	50.32	71.29	low	1	80.95	free	2	loyal	morning
TX0007290	102.52	0	0	mobile	58	2333	clothing	-78.51	0	3	21.77	41.45	low	3	44.42	free	0	loyal	morning
TX0007291	6.5	0	1	mobile	58	3035	travel	59.92	0	2	6.69	22.08	medium	5	124.48	free	1	loyal	morning
TX0007292	8.98	0	1	mobile	52	2831	entertainment	10.05	0	1	28.65	94.78	low	4	124.01	corporate	0	loyal	late_night
TX0007293	54.31	0	1	desktop	55	1070	grocery	68.09	0	2	47.34	24.43	low	2	67.61	free	0	loyal	night
TX0007294	14.02	0	0	desktop	55	1682	entertainment	13.97	0	2	47.86	54.37	medium	2	-4.42	free	1	loyal	late_night
TX0007295	306.31	0	0	desktop	59	587	electronics	-21.98	0	1	20.44	24.32	medium	4	24.5	free	1	regular	night
TX0007296	13.81	0	1	desktop	59	710	clothing	-38.97	0	1	25.82	72.68	high	0	47.09	free	2	regular	night
TX0007297	53.47	0	0	mobile	66	1194	entertainment	-82.97	0	6	67.83	17.25	medium	1	12.45	corporate	0	loyal	night
TX0007298	36.22	0	1	desktop	64	2467	grocery	-16.35	0	6	77.48	59.54	low	4	-41.43	free	0	loyal	afternoon
TX0007299	81.6	0	0	mobile	74	2803	entertainment	11.45	0	6	10.78	64.96	low	2	97.98	free	0	loyal	night
TX0007300	11.05	0	0	desktop	53	766	electronics	-109.3	0	6	66.59	96.4	medium	0	47.62	free	0	regular	afternoon
TX0007301	45.01	0	0	mobile	71	2977	electronics	40.32	0	3	91.63	60.29	low	2	76.58	free	1	loyal	afternoon
TX0007302	25.69	0	1	desktop	27	2125	entertainment	4.2	0	3	3.52	48.5	low	0	66.78	free	2	loyal	night
TX0007303	174.96	0	0	mobile	77	2688	grocery	-18.11	0	6	61.31	39.27	low	2	66.1	free	0	loyal	late_night
TX0007304	3.31	0	1	desktop	57	2872	entertainment	-54.89	0	1	58.27	10.58	low	3	115.77	free	2	loyal	late_night
TX0007305	196.02	0	1	mobile	18	3363	clothing	-58.97	0	1	23.58	72.2	medium	4	81.82	unknown	0	loyal	morning
TX0007306	143.18	0	1	mobile	73	2647	grocery	-8.39	0	5	82.48	24.72	high	0	126.28	free	1	loyal	afternoon
